name,gb,gddr,price,link
Gigabyte Radeon RX 6600 XT EAGLE 8GB GDDR6,8,GDDR6,587.79,https://www.pccomponentes.com/gigabyte-radeon-rx-6600-xt-eagle-8gb-gddr6
MSI GeForce GTX 1660Ti Ventus XS 6GB GDDR6,6,GDDR6,789.29,https://www.pccomponentes.com/msi-geforce-gtx-1660ti-ventus-xs-6gb-gddr6
Asus TUF GeForce RTX 3090 Gaming 24GB GDDR6X,24,GDDR6X,2674.41,https://www.pccomponentes.com/asus-tuf-geforce-rtx-3090-gaming-24gb-gddr6x
Gigabyte GeForce RTX 2060 D6 6GB GDDR6,6,GDDR6,523.03,https://www.pccomponentes.com/gigabyte-geforce-rtx-2060-d6-6gb-gddr6
ASUS ROG Strix GeForce RTX 3070 V2 White LHR 8GB GDDR6,8,GDDR6,966.02,https://www.pccomponentes.com/asus-rog-strix-geforce-rtx-3070-v2-white-lhr-8gb-gddr6
Asus ROG Strix Radeon RX 570 OC Gaming 8GB GDDR5 Reacondicionado,8,GDDR5,179.99,https://www.pccomponentes.com/asus-rog-strix-radeon-rx-570-oc-gaming-8gb-gddr5-reacondicionado
PowerColor Red Devil AMD Radeon RX 6600XT 8GB GDDR6,8,GDDR6,934.6,https://www.pccomponentes.com/powercolor-red-devil-amd-radeon-rx-6600xt-8gb-gddr6
MSI AMD Radeon RX 6700 XT MECH 2X 12GB OC 12GB GDDR6,12,GDDR6,932.61,https://www.pccomponentes.com/msi-amd-radeon-rx-6700-xt-mech-2x-12gb-oc-12gb-gddr6
MSI GeForce GTX 1650 VENTUS XS 4G OCV1 4GB GDDR5,4,GDDR5,409.99,https://www.pccomponentes.com/msi-geforce-gtx-1650-ventus-xs-4g-ocv1-4gb-gddr5
AsRock AMD Radeon RX 6800 XT Phantom Gaming D OC 16GB GDDR6,16,GDDR6,1250.18,https://www.pccomponentes.com/asrock-amd-radeon-rx-6800-xt-phantom-gaming-d-oc-16gb-gddr6
Asus TUF Gaming GeForce GTX 1660 SUPER OC Edition 6GB GDDR6 Reacondicionado,6,GDDR6,349.99,https://www.pccomponentes.com/asus-tuf-gaming-geforce-gtx-1660-super-oc-edition-6gb-gddr6-reacondicionado
Gigabyte AORUS GeForce RTX 3070 MASTER 8GB GDDR6 Rev 2.0,8,GDDR6,1037.36,https://www.pccomponentes.com/gigabyte-aorus-geforce-rtx-3070-master-8gb-gddr6-rev-20
MSI AMD Radeon RX 6800 XT GAMING X TRIO 16GB GDDR6 Reacondicionado,16,GDDR6,849.99,https://www.pccomponentes.com/msi-amd-radeon-rx-6800-xt-gaming-x-trio-16gb-gddr6-reacondicionado
EVGA GeForce RTX 3070 FTW3 ULTRA GAMING LHR 8GB GDDR6,8,GDDR6,1003.42,https://www.pccomponentes.com/evga-geforce-rtx-3070-ftw3-ultra-gaming-lhr-8gb-gddr6
Asus AMD Radeon RX 6600 DUAL 8GB GDDR6,8,GDDR6,465.82,https://www.pccomponentes.com/asus-amd-radeon-rx-6600-dual-8gb-gddr6
XFX Speedster SWFT 319 AMD Radeon RX 6900 XT CORE 16GB GDDR6,16,GDDR6,1605.71,https://www.pccomponentes.com/xfx-speedster-swft-319-amd-radeon-rx-6900-xt-core-16gb-gddr6
Zotac GeForce RTX 3090 AMP Extreme Holo 24GB GDDR6X,24,GDDR6X,2877.19,https://www.pccomponentes.com/zotac-geforce-rtx-3090-amp-extreme-holo-24gb-gddr6x
PNY Nvidia RTX A2000 6GB GDDR6 Low Profile,6,GDDR6,814.99,https://www.pccomponentes.com/pny-nvidia-rtx-a2000-6gb-gddr6-low-profile
Asus ROG Strix AMD Radeon RX 6600 XT OC Edition 8GB GDDR6,8,GDDR6,664.9,https://www.pccomponentes.com/asus-rog-strix-amd-radeon-rx-6600-xt-oc-edition-8gb-gddr6
Asus TUF Gaming GeForce RTX 3080 Ti OC Edition 12GB GDDR6X,12,GDDR6X,1849.6,https://www.pccomponentes.com/asus-tuf-gaming-geforce-rtx-3080-ti-oc-edition-12gb-gddr6x
MSI GeForce RTX 3080 Ti SUPRIM X 12GB GDDR6X,12,GDDR6X,2168.08,https://www.pccomponentes.com/msi-geforce-rtx-3080-ti-suprim-x-12gb-gddr6x
Gigabyte AORUS GeForce RTX 3070 MASTER 8GB GDDR6,8,GDDR6,1109.82,https://www.pccomponentes.com/gigabyte-aorus-geforce-rtx-3070-master-8gb-gddr6
MSI GeForce RTX 3060 Ti GAMING Z TRIO LHR 8GB GDDR6,8,GDDR6,841.03,https://www.pccomponentes.com/msi-geforce-rtx-3060-ti-gaming-z-trio-lhr-8gb-gddr6
Palit GeForce RTX 3090 GamingPro 24GB GDDR6X,24,GDDR6X,2111.42,https://www.pccomponentes.com/palit-geforce-rtx-3090-gamingpro-24gb-gddr6x
PNY Nvidia Quadro RTX 5000 16GB GDDR6,16,GDDR6,2072.69,https://www.pccomponentes.com/pny-nvidia-quadro-rtx-5000-16gb-gddr6
Gigabyte GeForce RTX 3080 GAMING OC 12GB GDDR6 Reacondicionado,12,GDDR6,1317.45,https://www.pccomponentes.com/gigabyte-geforce-rtx-3080-gaming-oc-12gb-gddr6-reacondicionado
MSI Geforce RTX 3080 SUPRIM X LHR 12GB GDDR6X Reacondicionado,12,GDDR6X,1518.0,https://www.pccomponentes.com/msi-geforce-rtx-3080-suprim-x-lhr-12gb-gddr6x-reacondicionado
Zotac Gaming Geforce RTX 3080 TRINITY OC MLHR 12GB GDDR6X Reacondicionado,12,GDDR6X,1337.45,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3080-trinity-oc-mlhr-12gb-gddr6x-reacondicionado
PNY Quadro P1000 DVI 4GB GDDR5,4,GDDR5,407.98,https://www.pccomponentes.com/pny-quadro-p1000-dvi-4gb-gddr5
PNY GeForce RTX 3060 Ti XLR8 Gaming REVEL EPIC-X RGB Dual Fan LHR 8GB GDDR6,8,GDDR6,956.66,https://www.pccomponentes.com/pny-geforce-rtx-3060-ti-xlr8-gaming-revel-epic-x-rgb-dual-fan-lhr-8gb-gddr6
Asus AMD Radeon RX 6600 XT Dual OC Edition 8 GB GDDR6,8,GDDR6,565.08,https://www.pccomponentes.com/asus-amd-radeon-rx-6600-xt-dual-oc-edition-8-gb-gddr6
Sapphire PULSE AMD RADEON RX 6600 XT GAMING OC 8GB GDDR6,8,GDDR6,553.07,https://www.pccomponentes.com/sapphire-pulse-amd-radeon-rx-6600-xt-gaming-oc-8gb-gddr6
Gigabyte AORUS GeForce RTX 3080 MASTER 10G 3.0 10GB GDDR6X,10,GDDR6X,1588.09,https://www.pccomponentes.com/gigabyte-aorus-geforce-rtx-3080-master-10g-30-10gb-gddr6x
PNY GeForce RTX 3080 Ti XLR8 Gaming REVEL Edition 12GB GDDR6X,12,GDDR6X,1492.2,https://www.pccomponentes.com/pny-geforce-rtx-3080-ti-xlr8-gaming-revel-edition-12gb-gddr6x
Gigabyte AORUS GeForce RTX 3080 Ti MASTER 12GB GDDR6X,12,GDDR6X,1902.67,https://www.pccomponentes.com/gigabyte-aorus-geforce-rtx-3080-ti-master-12gb-gddr6x
Zotac Gaming GeForce RTX 3080 Ti AMP Holo 12GB GDDR6X,12,GDDR6X,1728.99,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3080-ti-amp-holo-12gb-gddr6x
Gigabyte AORUS Radeon RX 6700 XT ELITE 12GB GDDR6,12,GDDR6,1264.16,https://www.pccomponentes.com/gigabyte-aorus-radeon-rx-6700-xt-elite-12gb-gddr6
Asrock Radeon RX 6900 XT Phantom Gaming OC Edition 16GB GDDR6,16,GDDR6,1731.76,https://www.pccomponentes.com/asrock-radeon-rx-6900-xt-phantom-gaming-oc-edition-16gb-gddr6
MSI AMD Radeon RX 6800 XT GAMING X TRIO 16GB GDDR6,16,GDDR6,1447.64,https://www.pccomponentes.com/msi-amd-radeon-rx-6800-xt-gaming-x-trio-16gb-gddr6
Gigabyte Radeon RX 6800 GAMING OC 16GB GDDR6,16,GDDR6,1247.19,https://www.pccomponentes.com/gigabyte-radeon-rx-6800-gaming-oc-16gb-gddr6
PowerColor AMD Radeon RX 6800 Red Dragon 16GB GDDR6,16,GDDR6,1311.11,https://www.pccomponentes.com/powercolor-amd-radeon-rx-6800-red-dragon-16gb-gddr6
Palit GeForce GTX 1650 Gaming Pro 4GB GDDR6,4,GDDR6,278.37,https://www.pccomponentes.com/palit-geforce-gtx-1650-gaming-pro-4gb-gddr6
MSI GeForce GTX 1660 SUPER GAMING X 6GB GDDR6,6,GDDR6,626.18,https://www.pccomponentes.com/msi-geforce-gtx-1660-super-gaming-x-6gb-gddr6
Inno3D GeForce GT 1030 2GB GDDR5 Low Profile,2,GDDR5,151.1,https://www.pccomponentes.com/inno3d-geforce-gt-1030-2gb-gddr5-low-profile
Zotac Gaming Geforce RTX 3080 TRINITY LHR 12GB GDDR6X,12,GDDR6X,1545.65,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3080-trinity-lhr-12gb-gddr6x
Palit GeForce RTX 3060 Dual 12GB GDDR6,12,GDDR6,636.03,https://www.pccomponentes.com/palit-geforce-rtx-3060-dual-12gb-gddr6
Gainward GeForce GTX 1650 D6 Ghost 4GB GDDR6,4,GDDR6,272.32,https://www.pccomponentes.com/gainward-geforce-gtx-1650-d6-ghost-4gb-gddr6
Gainward GeForce RTX 3060 Ghost 12GB GDDR6,12,GDDR6,656.98,https://www.pccomponentes.com/gainward-geforce-rtx-3060-ghost-12gb-gddr6
Asus ROG Strix GeForce RTX 3060 V2 LHR 12GB GDDR6,12,GDDR6,595.86,https://www.pccomponentes.com/asus-rog-strix-geforce-rtx-3060-v2-lhr-12gb-gddr6
Inno3D GeForce RTX 3080 Ti X3 OC 12GB GDDR6X,12,GDDR6X,1768.75,https://www.pccomponentes.com/inno3d-geforce-rtx-3080-ti-x3-oc-12gb-gddr6x
Asus Dual Radeon RX 6700 XT OC Edition 12GB GDDR6,12,GDDR6,845.08,https://www.pccomponentes.com/asus-dual-radeon-rx-6700-xt-oc-edition-12gb-gddr6
Inno3D GeForce RTX 3060 Ti Twin X2 OC LHR 8GB GDDR6,8,GDDR6,795.47,https://www.pccomponentes.com/inno3d-geforce-rtx-3060-ti-twin-x2-oc-lhr-8gb-gddr6
Inno3d GeForce RTX 3070 ICHILL X4 LHR 8GB GDDR6,8,GDDR6,1031.17,https://www.pccomponentes.com/inno3d-geforce-rtx-3070-ichill-x4-lhr-8gb-gddr6
Inno3D GeForce RTX 3080 iChill X4 LHR 10GB GDDR6X,10,GDDR6X,1388.99,https://www.pccomponentes.com/inno3d-geforce-rtx-3080-ichill-x4-lhr-10gb-gddr6x
Inno3D GeForce RTX 3070 Ti iChill X4 8GB GDDR6X,8,GDDR6X,1110.69,https://www.pccomponentes.com/inno3d-geforce-rtx-3070-ti-ichill-x4-8gb-gddr6x
Inno3D GeForce RTX 3060 Ti iChill X3 RED LHR 8GB GDDR6,8,GDDR6,792.4,https://www.pccomponentes.com/inno3d-geforce-rtx-3060-ti-ichill-x3-red-lhr-8gb-gddr6
Asus Dual GeForce RTX 2060 EVO 6GB GDDR6 Reacondicionado,6,GDDR6,436.5,https://www.pccomponentes.com/asus-dual-geforce-rtx-2060-evo-6gb-gddr6-reacondicionado
Sapphire GPRO 4300 4GB GDDR5,4,GDDR5,277.4,https://www.pccomponentes.com/sapphire-gpro-4300-4gb-gddr5
ASRock Radeon RX 6700 XT Challenger D OC 12GB GDDR6,12,GDDR6,968.73,https://www.pccomponentes.com/asrock-radeon-rx-6700-xt-challenger-d-oc-12gb-gddr6
Zotac Gaming GeForce RTX 3080 Ti AMP Extreme Holo 12GB GDDR6X,12,GDDR6X,2486.0,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3080-ti-amp-extreme-holo-12gb-gddr6x
Gigabyte GeForce RTX 3070 VISION OC V2 LHR 8GB GDDR6,8,GDDR6,1045.88,https://www.pccomponentes.com/gigabyte-geforce-rtx-3070-vision-oc-v2-lhr-8gb-gddr6
Sapphire Pulse Radeon RX 6700 XT GAMING OC 12GB GDDR6,12,GDDR6,780.57,https://www.pccomponentes.com/sapphire-pulse-radeon-rx-6700-xt-gaming-oc-12gb-gddr6
Gigabyte Radeon RX 6600 XT GAMING OC 8GB GDDR6,8,GDDR6,630.32,https://www.pccomponentes.com/gigabyte-radeon-rx-6600-xt-gaming-oc-8gb-gddr6
Asus ROG Strix LC Radeon RX 6900 XT GAMING OC 16GB GDDR6,16,GDDR6,2063.8,https://www.pccomponentes.com/asus-rog-strix-lc-radeon-rx-6900-xt-gaming-oc-16gb-gddr6
Gigabyte AORUS Radeon RX 6900 XT Xtreme WaterForce WB 16GB GDDR6,16,GDDR6,2140.71,https://www.pccomponentes.com/gigabyte-aorus-radeon-rx-6900-xt-xtreme-waterforce-wb-16gb-gddr6
Palit GeForce RTX 3080 Ti GAMING PRO 12GB GDDR6X,12,GDDR6X,2121.84,https://www.pccomponentes.com/palit-geforce-rtx-3080-ti-gaming-pro-12gb-gddr6x
MSI GeForce RTX 3070 SUPRIM X LHR 8GB GDDR6,8,GDDR6,1137.85,https://www.pccomponentes.com/msi-geforce-rtx-3070-suprim-x-lhr-8gb-gddr6
Zotac Gaming Geforce RTX 3070 AMP HOLO LHR 8GB GDDR6,8,GDDR6,1068.04,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3070-amp-holo-lhr-8gb-gddr6
Zotac Gaming Geforce RTX 3080 TRINITY AMP HOLO LHR 10GB GDDR6X,10,GDDR6X,1428.53,https://www.pccomponentes.com/zotac-gaming-geforce-rtx-3080-trinity-amp-holo-lhr-10gb-gddr6x
MSI GeForce RTX 3070 Ti VENTUS 3X 8GB GDDR6X,8,GDDR6X,995.27,https://www.pccomponentes.com/msi-geforce-rtx-3070-ti-ventus-3x-8gb-gddr6x
Asus Rog Strix RTX 3070Ti 8GB GDDR6X,8,GDDR6X,1334.44,https://www.pccomponentes.com/asus-rog-strix-rtx-3070ti-8gb-gddr6x
Gigabyte GeForce RTX 3080 Ti EAGLE OC 12GB GDDR6X,12,GDDR6X,1733.19,https://www.pccomponentes.com/gigabyte-geforce-rtx-3080-ti-eagle-oc-12gb-gddr6x
MSI AMD Radeon RX 6900 XT GAMING Z TRIO 16GB GDDR6,16,GDDR6,1555.89,https://www.pccomponentes.com/msi-amd-radeon-rx-6900-xt-gaming-z-trio-16gb-gddr6
Sapphire NITRO+ AMD Radeon RX 6900 XT SE OC GAMING 16GB GDDR6,16,GDDR6,1729.65,https://www.pccomponentes.com/sapphire-nitro-amd-radeon-rx-6900-xt-se-oc-gaming-16gb-gddr6
PNY GeForce GTX 1660 SUPER Single Fan 6GB GDDR6,6,GDDR6,812.99,https://www.pccomponentes.com/pny-geforce-gtx-1660-super-single-fan-6gb-gddr6
Asus Dual Radeon RX 6700 XT 12GB GDDR6,12,GDDR6,816.72,https://www.pccomponentes.com/asus-dual-radeon-rx-6700-xt-12gb-gddr6
HP Nvidia Quadro P1000 4GB GDDR5,4,GDDR5,455.73,https://www.pccomponentes.com/hp-nvidia-quadro-p1000-4gb-gddr5
AsRock AMD Radeon RX 6700 XT Challenger D 12GB GDDR6,12,GDDR6,1035.72,https://www.pccomponentes.com/asrock-amd-radeon-rx-6700-xt-challenger-d-12gb-gddr6
AsRock AMD Radeon RX 6700 XT Challenger Pro OC 12GB GDDR6,12,GDDR6,793.4,https://www.pccomponentes.com/asrock-amd-radeon-rx-6700-xt-challenger-pro-oc-12gb-gddr6
Asus TUF Gaming Radeon RX 6700 XT OC Edition 12GB GDDR6,12,GDDR6,995.22,https://www.pccomponentes.com/asus-tuf-gaming-radeon-rx-6700-xt-oc-edition-12gb-gddr6
Asus ROG Strix Radeon RX 6700 XT OC Edition 12GB GDDR6,12,GDDR6,1163.69,https://www.pccomponentes.com/asus-rog-strix-radeon-rx-6700-xt-oc-edition-12gb-gddr6
MSI GeForce RTX 3060 AERO ITX OC 12GB GDDR6,12,GDDR6,629.48,https://www.pccomponentes.com/msi-geforce-rtx-3060-aero-itx-oc-12gb-gddr6
MSI AMD Radeon RX 6700 XT MECH 2X 12GB GDDR6,12,GDDR6,902.28,https://www.pccomponentes.com/msi-amd-radeon-rx-6700-xt-mech-2x-12gb-gddr6
PNY Nvidia Tesla A40 48GB GDDR6,48,GDDR6,6780.01,https://www.pccomponentes.com/pny-nvidia-tesla-a40-48gb-gddr6
PNY Nvidia Tesla P40 24GB GDDR5,24,GDDR5,8013.49,https://www.pccomponentes.com/pny-nvidia-tesla-p40-24gb-gddr5
PNY GeForce RTX 3060 XLR8 Gaming REVEL EPIC-X RGB Single Fan 12GB GDDR6,12,GDDR6,750.12,https://www.pccomponentes.com/pny-geforce-rtx-3060-xlr8-gaming-revel-epic-x-rgb-single-fan-12gb-gddr6
Gigabyte AORUS Radeon RX 6900 XT MASTER 16GB GDDR6,16,GDDR6,2007.6,https://www.pccomponentes.com/gigabyte-aorus-radeon-rx-6900-xt-master-16gb-gddr6
Asus ROG Strix LC Radeon RX 6900 XT 16GB GDDR6,16,GDDR6,1798.08,https://www.pccomponentes.com/asus-rog-strix-lc-radeon-rx-6900-xt-16gb-gddr6
Palit GeForce GTX 1660 SUPER Gaming Pro 6GB GDDR6,6,GDDR6,507.65,https://www.pccomponentes.com/palit-geforce-gtx-1660-super-gaming-pro-6gb-gddr6
Gainward GeForce GTX 1050Ti 4GB GDDR5,4,GDDR5,228.77,https://www.pccomponentes.com/gainward-geforce-gtx-1050ti-4gb-gddr5
Asrock Radeon RX 6800 XT Taichi X OC 16GB GDDR6,16,GDDR6,1194.01,https://www.pccomponentes.com/asrock-radeon-rx-6800-xt-taichi-x-oc-16gb-gddr6
Palit GeForce RTX 3070 JetStream 8GB GDDR6,8,GDDR6,973.59,https://www.pccomponentes.com/palit-geforce-rtx-3070-jetstream-8gb-gddr6
PNY GeForce RTX 3060 UPRISING Dual Fan Edition 12GB GDDR6,12,GDDR6,963.14,https://www.pccomponentes.com/pny-geforce-rtx-3060-uprising-dual-fan-edition-12gb-gddr6
MSI AMD Radeon RX 6900 XT GAMING X TRIO 16GB GDDR6,16,GDDR6,1735.05,https://www.pccomponentes.com/msi-amd-radeon-rx-6900-xt-gaming-x-trio-16gb-gddr6
Gigabyte Radeon RX 6900 XT GAMING OC 16GB GDDR6,16,GDDR6,1546.63,https://www.pccomponentes.com/gigabyte-radeon-rx-6900-xt-gaming-oc-16gb-gddr6
Gigabyte AORUS Radeon RX 6800 XT MASTER 16GB GDDR6,16,GDDR6,1472.11,https://www.pccomponentes.com/gigabyte-aorus-radeon-rx-6800-xt-master-16gb-gddr6
Gigabyte AORUS Radeon RX 6800 MASTER 16GB GDDR6,16,GDDR6,1847.87,https://www.pccomponentes.com/gigabyte-aorus-radeon-rx-6800-master-16gb-gddr6
PowerColor Red Devil AMD Radeon RX 6900 XT 16GB GDDR6,16,GDDR6,1765.7,https://www.pccomponentes.com/powercolor-red-devil-amd-radeon-rx-6900-xt-16gb-gddr6
Palit GeForce RTX 3060 Ti Dual 8GB GDDR6,8,GDDR6,1095.73,https://www.pccomponentes.com/palit-geforce-rtx-3060-ti-dual-8gb-gddr6
Palit GeForce RTX 3090 GameRock 24GB GDDR6X,24,GDDR6X,2395.83,https://www.pccomponentes.com/palit-geforce-rtx-3090-gamerock-24gb-gddr6x
Asus TUF GAMING Radeon RX 6800 OC 16GB GDDR6,16,GDDR6,1187.39,https://www.pccomponentes.com/asus-tuf-gaming-radeon-rx-6800-oc-16gb-gddr6
Sapphire PULSE AMD Radeon RX 6800 16GB GDDR6,16,GDDR6,1374.59,https://www.pccomponentes.com/sapphire-pulse-amd-radeon-rx-6800-16gb-gddr6
Asus TUF GAMING Radeon RX 6800 XT OC 16 GB GDDR6,16,GDDR6,1473.45,https://www.pccomponentes.com/asus-tuf-gaming-radeon-rx-6800-xt-oc-16-gb-gddr6
PNY GeForce RTX 3060Ti XLR8 Gaming REVEL EPIC-X RGB Edition 8GB GDDR6,8,GDDR6,1122.15,https://www.pccomponentes.com/pny-geforce-rtx-3060ti-xlr8-gaming-revel-epic-x-rgb-edition-8gb-gddr6
Gigabyte RTX 3090 Vision OC 24GB GDDR6X,24,GDDR6X,2512.94,https://www.pccomponentes.com/gigabyte-rtx-3090-vision-oc-24gb-gddr6x
Biostar Radeon RX 550 Gaming 2GB GDDR5,2,GDDR5,185.8,https://www.pccomponentes.com/biostar-radeon-rx-550-gaming-2gb-gddr5
Asus GeForce GTX 1650 Mini OC 4GB GDDR6,4,GDDR6,697.16,https://www.pccomponentes.com/asus-geforce-gtx-1650-mini-oc-4gb-gddr6
Dell Nvidia Quadro P400 2GB GDDR5 Perfil Bajo,2,GDDR5,394.52,https://www.pccomponentes.com/dell-nvidia-quadro-p400-2gb-gddr5-perfil-bajo
PNY GeForce RTX 3090 XLR8 Gaming REVEL EPIC-X RGB Triple Fan Edition 24GB GDDR6X,24,GDDR6X,3290.99,https://www.pccomponentes.com/pny-geforce-rtx-3090-xlr8-gaming-revel-epic-x-rgb-triple-fan-edition-24gb-gddr6x
Gigabyte GeForce RTX 3090 Eagle OC 24G 24GB GDDR6X,24,GDDR6X,3904.64,https://www.pccomponentes.com/gigabyte-geforce-rtx-3090-eagle-oc-24g-24gb-gddr6x
PNY Nvidia Quadro RTX 4000 8 GB GDDR6,8,GDDR6,1129.82,https://www.pccomponentes.com/pny-nvidia-quadro-rtx-4000-8-gb-gddr6
EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6,6,GDDR6,696.42,https://www.pccomponentes.com/evga-geforce-gtx-1660-super-sc-ultra-gaming-6gb-gddr6
AMD Radeon Pro WX 9100 16GB GDDR5 HBM2,16,GDDR5,2294.41,https://www.pccomponentes.com/amd-radeon-pro-wx-9100-16gb-gddr5-hbm2
Asus Phoenix GeForce GTX 1660 SUPER 6GB GDDR6,6,GDDR6,410.51,https://www.pccomponentes.com/asus-phoenix-geforce-gtx-1660-super-6gb-gddr6
PNY GeForce GTX 1660 SUPER Dual Fan 6GB GDDR6,6,GDDR6,865.0,https://www.pccomponentes.com/pny-geforce-gtx-1660-super-dual-fan-6gb-gddr6
Gainward GeForce GTX 1660 Ti Pegasus 6GB GDDR6,6,GDDR6,424.45,https://www.pccomponentes.com/gainward-geforce-gtx-1660-ti-pegasus-6-gb-gddr6
PNY GeForce RTX 2060 Single Fan 6GB GDDR6,6,GDDR6,830.6,https://www.pccomponentes.com/pny-geforce-rtx-2060-single-fan-6gb-gddr6
PNY Quadro RTX 6000 24GB GDDR6X,24,GDDR6X,6292.0,https://www.pccomponentes.com/pny-quadro-rtx-6000-24gb-gddr6x
PNY Quadro P620 2GB GDDR5,2,GDDR5,298.61,https://www.pccomponentes.com/pny-quadro-p620-2gb-gddr5
PNY GeForce RTX 3060 Ti UPRISING Dual Fan LHR 8GB GDDR6,8,GDDR6,838.6,https://www.pccomponentes.com/pny-geforce-rtx-3060-ti-uprising-dual-fan-lhr-8gb-gddr6
PNY Nvidia RTX A4000 16GB GDDR6,16,GDDR6,1224.37,https://www.pccomponentes.com/pny-nvidia-rtx-a4000-16gb-gddr6
PNY GeForce RTX 3080 Ti XLR8 Gaming UPRISING Edition 12GB GDDR6X,12,GDDR6X,1658.32,https://www.pccomponentes.com/pny-geforce-rtx-3080-ti-xlr8-gaming-uprising-edition-12gb-gddr6x
Gigabyte GeForce RTX 2060 D6 12GB GDDR6,12,GDDR6,632.35,https://www.pccomponentes.com/gigabyte-geforce-rtx-2060-d6-12gb-gddr6
Gigabyte Radeon RX 6500 XT GAMING OC 4GB GDDR6,4,GDDR6,333.54,https://www.pccomponentes.com/gigabyte-radeon-rx-6500-xt-gaming-oc-4gb-gddr6
Gainward GeForce RTX 3050 PEGASUS 8GB GDDR6,8,GDDR6,385.38,https://www.pccomponentes.com/gainward-geforce-rtx-3050-pegasus-8gb-gddr6
Gainward GeForce RTX 3050 GHOST 8GB GDDR6,8,GDDR6,503.9,https://www.pccomponentes.com/gainward-geforce-rtx-3050-ghost-8gb-gddr6
Gainward GeForce RTX 3080 Phoenix 12GB GDDR6X,12,GDDR6X,1606.5,https://www.pccomponentes.com/gainward-geforce-rtx-3080-phoenix-12gb-gddr6x
Gainward GeForce RTX 3070 Ti Phoenix 8GB GDDR6X,8,GDDR6X,1059.98,https://www.pccomponentes.com/gainward-geforce-rtx-3070-ti-phoenix-8gb-gddr6x
Asus TUF Gaming GeForce RTX 3080 LHR 12GB GDDR6X,12,GDDR6X,1664.91,https://www.pccomponentes.com/asus-tuf-gaming-geforce-rtx-3080-lhr-12gb-gddr6x
Asus TUF GeForce RTX 3080 OC GAMING LHR 12GB GDDR6X,12,GDDR6X,1414.63,https://www.pccomponentes.com/asus-tuf-geforce-rtx-3080-oc-gaming-lhr-12gb-gddr6x
Asus TUF Gaming AMD Radeon RX 6500 XT OC Edition 4GB GDDR6,4,GDDR6,328.68,https://www.pccomponentes.com/asus-tuf-gaming-amd-radeon-rx-6500-xt-oc-edition-4gb-gddr6
MSI GeForce RTX 3050 AERO ITX OC 8GB GDDR6,8,GDDR6,536.1,https://www.pccomponentes.com/msi-geforce-rtx-3050-aero-itx-oc-8gb-gddr6
Gainward GeForce GT 1030 2GB GDDR4,2,GDDR4,114.78,https://www.pccomponentes.com/gainward-geforce-gt-1030-2gb-gddr4
Palit GeForce GT 1030 2GB GDDR4,2,GDDR4,113.71,https://www.pccomponentes.com/palit-geforce-gt-1030-2gb-gddr4
Asus ROG STRIX GeForce RTX 3080 OC GAMING LHR 12GB GDDR6X,12,GDDR6X,1501.9,https://www.pccomponentes.com/asus-rog-strix-geforce-rtx-3080-oc-gaming-lhr-12gb-gddr6x
